25503.2,12.6
25295.77,10.7
17167.64,11.1
22596.47,9.0
22076.47,9.1
19943.02,10.9
19582.92,10.4
25807.36,10.9
24027.73,9.4
21538.15,11.8
19219.75,11.4
21356.72,11.6
26814.8,10.0
22714.54,12.4
20461.57,11.6
26596.82,11.3
22361.93,11.5
19533.86,10.1
17742.49,9.9
20709.86,10.7
21349.32,10.2
18509.86,11.1
21071.79,11.5
17450.49,10.7
23744.03,11.5
20382.75,11.1
26187.38,12.7
22832.76,11.1
25355.74,10.8
22558.91,12.3
25017.59,11.6
25339.41,10.7
20346.57,10.9
21500.71,9.4
23226.01,9.1
19976.99,10.1
19879.38,9.0
22644.63,11.3
22716.22,10.1
22270.96,12.0
19191.76,11.4
21393.32,11.6
26819.61,10.0
21404.0,12.0
20070.3,11.9
26597.96,11.3
22423.11,11.5
24115.91,10.4
18522.04,11.1
20663.23,11.5
20433.34,10.7
19842.04,11.0
27968.12,9.4
20363.44,11.4
23777.77,11.5
18779.55,11.1
21848.13,12.1
22793.8,9.7
25499.26,10.7
22595.2,12.0
20113.79,11.0
25309.91,10.7
20397.64,11.0
21497.03,9.4
22390.51,12.7
23339.89,9.6
19263.53,9.8
22657.14,10.7
23834.42,10.1
23527.75,12.2
19992.07,11.2
23269.5,10.4
25084.23,10.5
21408.06,12.0
21204.02,12.1
26603.21,11.3
22378.34,11.9
26113.19,10.9
17403.85,9.9
20627.16,11.5
21263.36,9.4
23576.95,10.5
27553.97,10.2
20376.47,11.4
26966.3,12.1
18285.0,11.1
20515.88,11.8
22792.6,9.7
24413.63,10.5
23450.44,12.0
19063.64,10.4
26779.88,10.7
23344.8,11.3
22843.6,9.6
22395.03,12.7
24862.54,9.6
18923.57,11.8
24067.2,10.7
25903.17,10.3
23535.34,12.0
22340.65,11.8
20642.23,10.8
22280.18,11.3
24325.76,12.4
19697.67,12.3
27942.6,11.3
22674.08,11.5
25688.94,11.5
22313.68,9.8
20723.37,11.5
21194.52,9.4
18609.71,11.1
30696.43,10.5
20408.37,11.4
26466.39,11.5
19878.89,10.9
20634.82,11.7
20400.16,10.0
29688.46,10.4
24404.52,12.0
20834.79,10.4
23682.78,10.5
24828.53,11.7
22959.68,9.6
27289.86,12.3
25774.99,10.7
18829.81,11.8
26349.14,10.4
21949.72,10.9
22271.68,11.4
25152.56,11.6
23343.99,10.4
21564.59,10.7
25167.12,12.4
19687.11,11.5
30841.38,11.5
25096.72,9.8
24284.75,11.9
24146.22,9.9
21150.32,11.9
21535.3,9.4
20733.1,10.3
32178.23,10.5
19249.35,11.4
26395.72,11.5
21377.35,10.4
17909.09,11.0
21280.05,10.0
30232.8,11.1
20806.25,11.6
17647.24,11.3
22976.31,11.3
25052.51,11.0
19730.51,10.2
31835.0,12.3
25474.13,10.3
18785.6,11.6
23957.1,10.0
21775.78,10.9
23481.05,11.4
25214.06,12.7
22777.6,11.3
27194.76,12.3
30506.96,12.3
23479.06,11.6
32389.97,11.8
26395.83,9.2
24286.65,11.1
24152.13,10.7
21653.1,12.1
22759.75,10.3
20752.44,10.3
31147.13,10.5
20073.15,11.7
25919.42,10.3
21386.69,10.4
16463.22,11.4
25574.21,10.6
28185.27,10.9
17866.12,11.0
21484.17,10.3
26110.15,11.9
23466.86,11.0
19735.75,10.2
33414.21,13.1
25013.73,9.3
21942.86,9.8
28984.76,11.6
23669.92,10.1
23698.65,10.7
25179.2,11.3
23560.37,11.3
26269.68,12.3
31179.59,12.8
26313.57,11.0
29434.0,12.0
26360.4,9.6
24319.14,9.9
21546.97,10.3
21653.51,12.1
22743.22,10.7
23195.9,10.0
31266.2,10.3
20075.78,10.9
26579.64,11.3
22857.48,10.1
16470.56,11.4
24245.04,11.4
32046.74,10.3
18973.43,11.6
21532.85,10.7
28530.11,12.2
23153.79,10.4
19889.28,10.2
31243.62,12.9
25452.87,10.5
21871.5,10.2
29585.81,11.4
23673.63,10.1
23953.05,10.4
27632.93,12.2
21610.0,10.9
29186.73,13.1
31160.45,12.0
26848.89,10.9
29528.28,11.7
27698.24,9.6
21562.86,9.5
25320.03,11.0
21611.9,12.4
22753.59,11.0
23780.44,10.8
31234.61,9.7
20869.73,11.1
26489.79,10.7
25064.25,10.1
17570.51,11.3
24487.83,11.6
32743.12,10.1
17601.37,10.8
21550.52,10.6
28998.84,13.0
23128.15,10.8
20274.96,9.6
33091.78,12.9
25446.99,10.5
21922.41,10.2
30745.11,11.7
23725.97,10.5
27491.35,10.7
26134.08,11.4
22372.07,10.9
26731.13,11.5
32427.54,12.4
23197.26,8.1
31082.79,11.7
27750.73,9.5
25109.68,9.3
26681.48,11.0
21663.67,12.4
26171.61,12.1
23861.08,10.8
28115.31,10.1
20865.4,11.1
26779.5,11.0
22472.73,10.9
28633.44,11.4
25808.41,11.6
33622.58,10.1
17546.7,11.2
22612.07,10.8
29116.24,12.2
23206.0,10.8
23785.1,9.7
34908.45,12.5
27461.58,10.4
20572.29,11.1
33263.56,12.3
22871.45,10.5
25376.39,11.5
21567.31,10.7
20358.37,10.8
26429.98,12.0
32465.91,12.6
23194.74,8.1
32010.17,11.5
22936.08,10.9
23557.2,9.3
30908.43,11.3
26404.92,11.7
26252.93,12.1
23865.26,10.8
27398.95,10.9
22656.96,11.4
18437.45,9.8
22764.11,10.9
28606.96,10.6
26320.89,11.9
33647.94,10.5
17761.62,11.3
27370.22,10.2
32261.47,12.0
25105.16,11.6
25329.79,10.8
33487.16,11.7
29657.58,10.1
20612.03,11.0
29646.3,12.1
26255.53,11.1
25388.65,10.1
19836.95,10.9
20359.1,10.8
27849.2,11.5
32512.07,12.9
21572.2,8.8
33566.27,12.6
21394.79,10.7
19392.5,9.5
29420.34,11.3
24825.64,11.5
26293.74,12.0
24124.9,10.8
29927.17,11.2
26566.74,12.4
18433.22,10.8
25743.58,10.6
31451.19,11.1
27019.46,11.5
35244.11,9.7
19997.09,11.6
31029.31,10.4
32291.27,12.0
19883.14,8.6
22544.38,10.6
30337.6,11.4
32572.08,10.5
20932.39,11.0
33402.18,12.5
29305.57,9.7
29004.95,10.4
21169.42,10.6
19518.52,10.0
28015.82,11.7
36989.28,12.5
22220.08,8.5
25565.11,12.1
25885.08,10.3
19349.2,8.9
28391.07,10.9
26532.69,11.7
27624.68,12.2
24105.7,10.8
28388.86,10.9
26569.02,12.0
17806.92,10.7
25744.24,10.5
31464.8,11.1
29155.69,11.2
33322.27,10.5
18739.27,12.4
28135.35,10.2
22012.85,12.8
19530.12,9.2
23195.52,9.8
35428.62,12.0
31246.57,10.1
23568.16,10.4
35490.72,12.5
27835.72,10.7
31897.28,10.9
22231.48,11.0
22207.32,11.1
27975.35,11.7
34823.43,11.9
20778.29,9.6
30190.57,12.7
26187.39,9.8
18774.87,10.1
19488.24,12.3
28816.11,11.1
25194.36,11.2
24761.81,10.8
33424.0,10.9
27822.59,11.7
17779.74,10.5
25675.18,10.5
31529.25,11.1
29954.58,11.2
31842.52,11.1
20375.9,12.4
30032.01,10.4
20065.01,12.0
20434.73,9.4
26558.63,10.3
33220.87,12.0
31244.54,10.9
23164.38,10.7
34202.56,12.9
28043.05,10.3
33447.59,11.2
24392.64,11.8
22329.7,9.9
29217.78,12.5
38795.35,12.9
20913.56,8.2
17589.48,10.5
29166.44,10.3
18808.62,9.7
22117.23,13.4
22959.08,9.3
26537.09,11.2
23117.32,10.8
33489.24,10.9
27976.46,11.5
20982.53,11.0
27071.95,10.9
33011.92,11.4
29957.86,11.2
35179.52,10.5
20366.51,11.0
30056.92,10.4
20115.4,12.0
19445.3,9.2
23016.29,11.4
34481.44,12.4
29919.98,10.9
21794.99,12.1
36109.42,13.5
32240.71,11.2
33404.04,11.2
27736.54,10.7
24485.5,10.5
32649.19,12.9
38602.48,12.9
27145.58,8.8
17593.47,10.9
30558.94,9.5
18608.12,9.7
23527.21,12.0
22953.26,9.3
18964.11,11.3
22480.96,11.6
34778.47,10.9
31820.09,11.9
20991.17,10.8
25739.16,10.9
29103.6,11.2
31276.23,11.1
34256.57,10.5
22933.98,12.1
25106.7,11.1
16632.99,11.4
21144.75,10.3
27706.52,11.7
38537.91,13.1
29966.96,10.9
21871.15,12.3
33369.21,12.7
32404.88,12.0
34686.8,11.2
27779.21,10.7
25669.94,10.8
38433.85,13.1
36519.35,13.1
26779.53,9.4
17412.46,10.2
30565.44,9.5
18605.99,10.1
25456.64,11.7
22947.38,9.3
20179.27,11.3
24275.01,11.5
35567.61,10.9
31930.37,11.9
20550.33,10.9
25738.87,10.9
30328.99,11.1
33415.39,10.7
31869.02,11.1
22977.32,11.3
25117.14,11.1
21391.89,10.7
21170.56,9.5
26379.82,10.9
21607.06,10.1
29962.27,10.9
