5276.37,3.7
8584.31,2.7
8686.91,3.3
4996.17,2.9
6358.31,3.5
4857.81,3.3
7136.98,3.7
8684.07,2.7
7708.02,3.3
6660.44,3.2
6212.77,3.7
7132.14,3.2
6258.38,3.2
6737.24,2.9
6273.24,2.6
8262.49,3.9
7579.7,4.3
5860.33,3.4
6653.75,2.8
7150.0,3.0
5841.04,3.6
6132.19,3.0
4954.07,4.3
6988.11,3.6
6276.67,3.2
7604.98,4.7
7152.73,4.1
8478.31,4.7
7231.89,3.5
8570.79,4.1
6916.86,2.9
8625.39,3.1
8687.07,3.3
5014.54,2.9
6359.88,3.5
4857.81,3.3
7177.53,3.7
6486.32,3.2
7705.92,3.3
6659.12,3.2
6208.06,3.7
7133.92,3.2
6256.35,3.2
5219.15,3.7
6272.41,2.6
6201.5,3.3
7842.38,4.3
5860.33,3.4
6656.31,2.8
7148.82,3.0
5582.32,3.6
6132.94,3.0
4883.0,4.3
6988.11,3.0
6893.23,3.2
7604.98,4.7
7416.14,4.3
8477.09,4.7
7237.04,3.5
8571.88,4.1
6918.32,2.9
7665.22,3.5
7083.42,3.2
5014.54,2.9
6359.59,3.5
6492.51,2.9
7213.64,3.5
7403.34,4.0
7699.59,3.3
6657.56,3.2
6516.92,3.7
7131.67,3.4
6255.0,3.2
7034.01,2.9
6272.41,2.6
8654.22,2.7
9323.03,4.3
5860.28,3.4
6650.72,2.8
7146.21,3.0
5584.67,3.6
6132.86,3.0
5250.68,4.3
6986.47,3.0
11187.86,4.8
7561.35,4.7
8258.22,4.9
8096.14,4.0
7237.99,3.5
5833.84,3.3
6914.6,2.9
7665.22,3.5
7085.44,3.2
5016.7,2.9
6358.24,3.5
6157.27,3.3
10627.41,3.3
7404.48,4.0
7699.59,3.3
6341.38,3.2
6517.56,3.7
7129.9,3.4
7897.16,2.9
5204.53,3.7
8478.38,2.8
8155.04,3.5
9320.01,4.3
5860.28,3.4
6651.9,2.8
7700.78,3.4
5584.67,3.6
6132.86,3.0
5282.84,4.3
6986.35,3.0
11186.69,4.8
6263.85,4.1
7416.14,4.3
8093.51,4.3
7237.49,3.5
6988.4,2.5
6945.26,2.9
9077.5,2.7
7085.44,3.6
5016.6,2.9
6359.59,3.7
6163.83,3.3
8160.64,3.3
7401.54,4.0
7697.29,3.3
6347.7,3.2
6518.69,3.7
6302.05,3.8
7895.29,2.9
6592.42,3.7
8481.81,2.8
7597.54,2.8
9322.54,4.3
5860.28,3.4
8133.12,4.0
7699.31,3.4
5050.68,3.6
6136.75,3.0
7379.04,4.7
6620.57,3.0
11185.79,4.8
6260.69,4.1
7418.54,4.3
8093.51,4.3
7238.71,3.5
6955.4,2.5
6949.56,2.9
9149.76,2.7
7084.46,3.6
5015.05,2.9
7357.14,4.5
6726.96,3.3
8154.31,3.3
7015.01,3.2
7697.29,3.3
6349.87,3.2
7241.6,4.1
7127.59,3.4
5763.92,3.6
6597.71,3.7
8478.45,2.8
7598.32,2.8
11156.78,3.7
5828.4,3.4
5884.36,3.9
8139.11,3.4
5045.0,3.6
5747.64,3.0
5288.54,4.3
