12629.53,4.6
13621.52,6.1
9988.49,6.2
10880.0,5.9
10903.59,5.8
10263.43,5.6
10667.63,5.9
13823.39,5.4
12224.09,5.5
9280.14,4.7
9402.3,5.8
8396.7,5.3
11919.97,5.8
9668.99,5.5
12584.63,6.2
11382.24,6.1
12631.86,6.5
10232.94,5.7
10002.42,5.0
9563.17,5.1
11947.39,4.6
8747.74,5.9
9296.86,4.5
10153.31,5.7
13324.49,6.1
11478.36,5.9
10818.93,6.8
10046.82,5.9
10408.47,5.9
9476.92,5.6
10533.94,4.3
13649.9,6.1
9640.33,6.2
10880.0,6.2
10894.43,5.2
10267.38,5.8
10633.47,5.9
11827.85,5.4
12225.41,5.5
7698.93,5.5
10465.23,5.8
7388.78,5.2
10551.46,5.6
9659.05,6.1
12631.25,6.2
11382.24,6.1
8834.9,5.9
9509.98,5.6
10191.49,5.0
13640.39,5.4
11914.84,4.6
8771.12,5.9
9307.95,5.1
11335.0,6.5
13285.35,6.1
11480.6,5.9
12222.08,6.8
10034.7,5.9
10411.16,5.9
9513.28,4.8
12600.05,4.8
16031.43,5.7
9640.33,6.2
10869.34,6.2
10116.53,5.1
9895.22,5.6
10983.03,6.7
13820.01,5.4
12259.2,5.5
9100.37,4.9
10469.45,5.8
9131.12,5.2
13364.22,5.4
9616.06,6.1
14708.63,7.0
11494.64,6.1
9545.05,5.9
9568.5,5.0
10226.05,5.2
13642.51,4.8
12124.88,5.4
8808.71,5.9
10285.45,5.2
11370.77,6.5
13316.8,6.1
12111.33,6.3
12228.89,6.8
10033.77,5.9
10413.24,6.3
9081.14,6.0
11459.9,4.0
16034.53,5.7
9639.14,6.5
10825.31,7.0
10072.9,5.1
8548.43,5.8
10991.71,6.7
10752.23,5.3
12232.35,5.5
10339.43,4.9
12618.55,5.5
12593.41,5.5
13749.74,5.4
8271.13,5.5
15054.83,7.0
15151.23,7.3
8764.05,5.9
9599.19,5.0
11835.72,5.8
11971.18,4.8
16591.16,5.8
10391.7,5.1
10000.64,5.8
11410.54,6.5
13318.07,6.1
12112.99,6.3
14024.41,6.4
8231.14,6.2
10413.24,6.3
9118.13,6.0
11419.81,4.0
16035.52,5.7
8233.08,5.9
10822.75,6.2
9666.34,4.3
8536.54,5.4
10824.36,6.1
8800.56,5.7
12305.94,5.5
11705.5,4.3
12617.08,5.5
11225.25,6.1
13755.05,5.4
8241.77,5.5
15060.32,7.0
12357.24,6.9
8719.2,5.9
7961.52,5.0
10228.89,5.2
13770.54,4.7
13495.9,5.4
9115.26,5.9
10002.99,5.2
11369.65,6.5
12960.32,6.1
12146.3,6.3
14062.49,6.1
8231.14,6.0
10693.89,6.5
9118.01,6.0
15238.45,7.3
14279.81,6.1
10228.41,5.5
10777.62,6.2
9666.68,4.3
10141.54,5.1
12290.52,6.5
8755.45,5.9
12766.41,5.5
11711.11,4.3
12960.52,4.7
14074.95,6.1
13783.04,5.4
8958.56,5.1
15021.28,7.0
13000.03,6.9
10709.45,5.1
11024.59,5.4
14638.07,6.4
15127.68,5.1
13499.07,5.4
12152.67,4.0
10004.16,5.2
13437.72,6.5
12960.86,6.1
10507.28,5.6
14066.1,6.1
8232.3,5.9
11124.6,4.6
9442.24,6.0
15237.52,7.3
14274.95,6.1
10225.5,5.5
10776.74,5.4
10044.41,5.1
10145.87,5.1
12352.53,6.9
9598.56,5.0
15562.12,6.3
11712.1,4.2
11161.78,5.5
14106.99,6.1
13793.26,5.4
8483.27,5.1
16229.5,6.4
13001.24,6.9
10849.87,6.3
11363.52,5.5
14636.56,6.4
13781.7,4.7
13506.9,5.4
12228.57,4.0
10888.17,4.6
11376.73,6.5
12964.18,6.1
11206.85,6.1
14118.84,6.1
8966.98,5.9
11069.28,4.6
12633.89,5.4
13438.39,6.7
14281.06,6.1
10241.7,5.5
8507.2,4.8
10360.68,5.0
10145.02,5.1
14911.07,7.3
9694.27,5.0
15423.88,6.3
12895.01,4.2
11632.15,5.5
11315.53,6.3
13755.55,5.4
9369.73,5.1
16238.94,7.1
12438.93,6.1
10809.82,6.3
11313.92,5.9
14636.0,6.4
13708.1,4.7
9204.53,5.4
12228.75,4.0
10000.98,5.2
16236.91,6.5
13285.83,5.5
11241.48,6.7
15470.25,6.9
9400.75,5.9
11135.2,4.5
14476.64,4.8
11029.34,6.7
14707.16,5.7
10211.25,5.5
8886.72,5.2
10363.94,5.0
8963.95,5.9
14482.7,6.5
10898.42,4.7
15563.08,6.3
12548.0,4.2
11631.84,5.5
11319.05,6.3
13749.6,5.4
8833.91,5.5
16246.02,6.5
15274.75,6.5
12538.25,5.7
11318.42,5.9
14644.95,6.4
13355.45,4.7
10016.59,5.6
14813.92,4.3
10006.87,5.2
16277.69,6.5
13282.37,5.5
11239.94,5.9
15500.57,6.9
13105.17,4.9
10599.92,5.1
13124.18,4.6
11027.03,6.7
14712.26,5.7
11223.0,4.9
8885.05,5.2
10403.83,5.0
9032.04,5.9
14504.73,6.5
10981.75,5.5
15862.95,6.3
12545.58,4.2
13029.14,5.5
11324.12,6.3
12039.95,6.1
7652.27,5.7
16252.35,6.5
15277.83,6.5
12965.12,5.7
11319.57,5.9
16040.28,6.4
15104.17,5.1
10018.14,5.6
16411.94,4.3
12187.25,4.6
17529.2,6.5
13312.98,5.5
11240.9,5.9
15509.32,6.9
13116.71,4.9
10257.56,5.7
12729.38,5.3
11837.24,6.1
14713.39,5.9
11224.27,4.9
8887.61,5.2
10410.76,5.0
10374.61,4.5
14438.14,6.9
10987.11,5.5
12512.23,4.3
12536.6,4.2
13039.01,5.5
11326.89,6.3
12252.56,5.9
7600.82,4.9
17658.61,6.1
15348.93,6.5
12881.06,4.9
